procom,dzcom,pop_2018,var_perc,ivsm,agmax_50,e31_pct,a7,a7_pct,persone_per_abitazione,erecq_txt
065099,Pontecagnano Faiano,26242,4.808690789999201,102.75274901288039,0.1075,4.129,1681,15.721,2.454,entro il 1990
065100,Positano,3913,1.3730569948186528,104.2102944902713,0.0985,0.534,750,33.557,1.751,entro il 1970
065101,Postiglione,2090,-4.653284671532846,102.58307549486375,0.1515,1.724,341,28.997,1.777,entro il 1980
065102,Praiano,2019,-2.9326923076923075,102.71655085007602,0.093,0.329,400,31.974,1.614,entro il 1970
065103,Prignano Cilento,1068,6.4805583250249255,100.55111890880006,0.0877,2.552,285,40.311,1.511,entro il 1990
065104,Ravello,2487,1.1798209926769732,104.11371424569515,0.1048,0.127,590,37.484,1.58,entro il 1990
065105,Ricigliano,1116,-6.844741235392321,102.47959750949272,0.2572,0.0,381,42.007,1.23,entro il 1990
065106,Roccadaspide,7116,-3.236333967908621,99.77895093155307,0.1091,3.152,1079,26.827,1.769,entro il 1980
065107,Roccagloriosa,1698,-1.5081206496519721,102.94877071158412,0.1143,0.0,510,42.394,1.411,entro il 1990
065108,Roccapiemonte,8977,-1.5787742572086392,103.6537367302018,0.1265,5.294,256,7.633,2.677,entro il 1970
065109,Rofrano,1509,-8.434466019417476,104.08082921528609,0.124,0.0,44,5.752,1.973,entro il 1980
065110,Romagnano al Monte,375,-3.10077519379845,105.13736175746804,0.2497,0.0,78,31.325,1.506,entro il 2000
065111,Roscigno,792,-4.2321644498186215,102.0632647128523,0.133,0.0,155,29.301,1.497,entro il 1970
065112,Rutino,828,-6.86164229471316,103.03347776598503,0.0864,0.321,158,31.164,1.633,entro il 1970
065113,Sacco,480,-13.200723327305605,100.98040079140976,0.1413,0.0,307,53.299,0.833,entro il 1970
065114,Sala Consilina,12636,3.159441587068332,100.8389246310858,0.2424,5.609,1177,21.105,2.266,entro il 1980
065115,Salento,1957,-1.855566700100301,101.0105165834295,0.0922,0.0,192,20.042,2.043,entro il 1990
065116,Salerno,133970,0.9258631470306838,102.59576129780149,0.1145,6.419,6097,10.932,2.402,entro il 1980
065117,Salvitelle,526,-8.996539792387544,102.57363113673476,0.239,0.0,188,41.593,1.164,entro il 2000
065118,San Cipriano Picentino,6571,-1.1433729502030991,101.91062528731062,0.1176,0.515,331,12.8,2.541,entro il 1990
065119,San Giovanni a Piro,3763,-1.285414480587618,104.94184270545668,0.1131,0.328,1343,46.729,1.309,entro il 1980
065120,San Gregorio Magno,4221,-4.198819791193826,101.21954722811503,0.2545,0.062,686,28.103,1.729,entro il 1990
065121,San Mango Piemonte,2670,3.7699183832102605,101.4246287203241,0.1152,0.0,125,12.794,2.733,entro il 2000
065122,San Marzano sul Sarno,10499,2.850705329153605,106.5091121219225,0.1415,4.521,406,11.105,2.872,entro il 1990
065123,San Mauro Cilento,865,-11.008230452674898,98.08191474858462,0.0793,1.6,757,62.1,0.71,entro il 2000
065124,San Mauro la Bruca,571,-11.609907120743033,102.45942836741781,0.0913,2.607,241,46.346,1.098,entro il 2000
065125,San Pietro al Tanagro,1707,-1.0434782608695654,99.55289182833967,0.195,1.583,352,34.817,1.688,entro il 1990
065126,San Rufo,1702,-2.2400919012062035,101.80085679061426,0.1734,0.0,312,31.611,1.724,entro il 1990
065132,San Valentino Torio,10937,4.3606870229007635,104.98456085313578,0.1521,0.311,1088,24.113,2.424,entro il 1990
065127,Santa Marina,3237,2.4691358024691357,102.65714103528914,0.1318,1.261,1333,51.23,1.244,entro il 2000
065128,Sant'Angelo a Fasanella,567,-20.140845070422536,104.08416740296109,0.1551,2.19,177,35.83,1.148,entro il 1945
065129,Sant'Arsenio,2815,2.5127458120903134,101.94272791826872,0.2049,0.838,262,19.894,2.137,entro il 1990
065130,Sant'Egidio del Monte Albino,8906,1.9926706367384335,106.27042709075099,0.1229,0.365,344,10.717,2.774,entro il 1990
065131,Santomenna,441,-5.769230769230769,101.51321828259381,0.2646,0.0,173,42.822,1.092,entro il 1990
065133,Sanza,2565,-5.210643015521065,100.28399125033309,0.1971,0.0,538,34.958,1.667,entro il 1980
065134,Sapri,6716,-1.6835016835016834,103.45836594714915,0.1566,1.501,830,23.321,1.887,entro il 1980
065135,Sarno,31625,2.026002516372552,105.71861209960718,0.1693,0.185,2332,17.829,2.418,entro il 1990
065136,Sassano,4935,-1.4773407865841486,100.68306669120724,0.2153,6.227,563,22.2,1.946,entro il 1990
065137,Scafati,50686,1.3760550422016882,105.57969213315184,0.1443,0.704,1376,7.724,2.845,entro il 1990
065138,Scala,1516,0.066006600660066,100.83005677083906,0.1008,1.449,296,34.339,1.759,entro il 1980
065139,Serramezzana,308,-11.494252873563218,105.38586394200823,0.0788,0.503,111,40.809,1.132,entro il 1970
065140,Serre,3932,-0.5060728744939271,101.83392243687587,0.136,0.955,438,22.29,2.001,entro il 1990
065141,Sessa Cilento,1302,-4.824561403508771,100.43385354870593,0.0832,3.957,282,32.753,1.512,entro il 1960
065142,Siano,9883,-1.769207832223437,104.73137642701789,0.1432,0.557,426,11.172,2.592,entro il 1990
065143,Sicignano degli Alburni,3411,-0.08787346221441124,101.87208328751356,0.1957,0.883,378,21.649,1.954,entro il 1980
065144,Stella Cilento,708,-7.8125,100.11922066688626,0.0826,0.0,80,19.56,1.731,entro il 1970
065145,Stio,853,-8.867521367521368,101.92328819217609,0.1025,2.477,153,28.229,1.574,entro il 1990
065146,Teggiano,7794,-4.637220115012847,100.68853885733813,0.1998,2.143,913,22.421,1.914,entro il 1990
065147,Torchiara,1826,1.1074197120708749,99.86346526317215,0.084,0.172,271,27.71,1.867,entro il 2000
065148,Torraca,1251,-1.2628255722178374,103.49190137176896,0.1675,3.643,222,32.035,1.805,entro il 1990
065149,Torre Orsaia,2082,-4.31985294117647,101.34450355708886,0.1219,0.654,690,43.782,1.321,entro il 1990
065150,Tortorella,506,-10.124333925399645,106.20591640017803,0.1817,0.0,87,25.74,1.497,entro il 1970
065151,Tramonti,4122,0.831702544031311,103.9307621189484,0.1091,1.327,750,33.467,1.839,entro il 1990
065152,Trentinara,1625,-4.016538688718252,103.02774690237253,0.099,0.645,210,24.249,1.876,entro il 1980
065153,Valle dell'Angelo,231,-16.60649819494585,98.0866027705613,0.1266,0.0,171,55.7,0.752,entro il 1918
065154,Vallo della Lucania,8425,-2.8034148592524226,102.26903051131188,0.1012,1.03,754,19.539,2.183,entro il 1990
065155,Valva,1620,-4.537418974661167,99.23248075178208,0.251,0.179,180,20.785,1.871,entro il 1990
065156,Vibonati,3321,3.1366459627329193,102.15509529016336,0.1446,0.457,743,34.915,1.561,entro il 1990
065157,Vietri sul Mare,7726,-3.8935190944147284,104.85458026559407,0.104,2.247,399,11.68,2.262,entro il 1970
037062,Alto Reno Terme,6925,-0.4170261719873454,99.66094681948938,0.201,0.542,2663,45.328,1.179,entro il 1970
037001,Anzola dell'Emilia,12310,3.271812080536913,99.08227515769947,0.1653,0.838,613,10.902,2.189,entro il 2000
037002,Argelato,9865,2.280974598237429,97.47835811726814,0.165,4.454,429,9.487,2.182,entro il 2000
037003,Baricella,7030,3.9940828402366866,99.1766614626618,0.1601,2.171,406,12.687,2.197,entro il 1990
037005,Bentivoglio,5513,3.1238309016086796,97.55259320548741,0.1658,2.112,258,10.295,2.2,entro il 2000
037006,Bologna,389261,4.879415655622644,98.4887993741223,0.1713,0.691,24012,11.617,1.883,entro il 1970
037007,Borgo Tossignano,3240,-2.085222121486854,100.11239048207753,0.2092,2.322,401,22.515,1.819,entro il 1980
037008,Budrio,18440,2.313710259113355,98.71521557773038,0.179,1.218,1021,11.872,2.144,entro il 1990
037009,Calderara di Reno,13224,0.6469289900296826,98.71929225719907,0.1656,2.667,647,10.524,2.151,entro il 1990
037010,Camugnano,1839,-7.911867801702553,95.76529614199622,0.2003,2.392,1649,63.059,0.703,entro il 1980
037011,Casalecchio di Reno,36456,3.4858635176564094,98.89787048307036,0.1659,0.462,1134,6.517,2.095,entro il 1980
037012,Casalfiumanese,3460,0.0,99.50242922044912,0.2081,0.673,425,22.788,1.855,entro il 1990
037013,Castel d'Aiano,1865,-3.517847904811174,97.99343902796426,0.162,0.879,1863,65.368,0.654,entro il 1980
037014,Castel del Rio,1209,-0.8203445447087777,98.47877356270313,0.2078,0.847,421,42.959,1.234,entro il 1970
037015,Castel di Casio,3418,-1.4985590778097981,98.4847530852146,0.1991,0.564,1190,42.714,1.227,entro il 1980
037016,Castel Guelfo di Bologna,4506,4.717638856611666,97.92807776048222,0.1981,0.142,319,15.47,2.185,entro il 1990
037019,Castel Maggiore,18349,4.85742042402423,97.79393298706,0.168,0.795,889,10.454,2.158,entro il 2000
037020,Castel San Pietro Terme,20862,2.02963759964787,98.1445562219773,0.2029,1.266,943,9.668,2.139,entro il 1990
037017,Castello d'Argile,6583,1.6365601358653699,97.64456737823113,0.1581,0.669,361,11.895,2.169,entro il 2000
037021,Castenaso,15363,7.007034895869611,97.69686597264428,0.1759,1.625,478,7.155,2.3,entro il 1990
037022,Castiglione dei Pepoli,5514,-6.0807358201328565,97.59709144388466,0.2012,0.529,1989,42.885,1.189,entro il 1970
037024,Crevalcore,13501,0.014815912289799242,101.06551066118837,0.1574,2.024,957,14.753,2.081,entro il 1990
037025,Dozza,6588,2.250504423405246,99.43773367737388,0.2051,2.746,329,10.967,2.196,entro il 1990
037026,Fontanelice,1944,0.0514668039114771,97.98689903179451,0.2083,1.169,318,27.919,1.707,entro il 1980
037027,Gaggio Montano,4846,-4.399289800749655,99.2009257514056,0.1775,1.358,1859,45.664,1.19,entro il 1980
037028,Galliera,5451,0.0,100.76513609916591,0.1563,1.175,329,12.777,2.117,entro il 1980
037030,Granarolo dell'Emilia,12032,11.655530809205644,98.27947881018842,0.1722,0.732,479,9.392,2.359,entro il 2000
037031,Grizzana Morandi,3894,-2.209944751381215,98.49768144389441,0.1681,0.754,1149,38.313,1.298,entro il 1980
037032,Imola,69936,3.3623505416709776,98.61674675234445,0.2086,0.805,5091,14.729,2.023,entro il 1980
037033,Lizzano in Belvedere,2191,-4.739130434782609,97.12263457351769,0.2009,0.699,3471,74.758,0.472,entro il 1980
037034,Loiano,4288,-3.7053671682012124,99.86179680274044,0.1794,1.671,1291,38.343,1.274,entro il 1980
037035,Malalbergo,9087,3.8514285714285714,98.11332874757312,0.1615,0.402,525,12.312,2.131,entro il 1990
037036,Marzabotto,6853,2.2225536992840094,99.2221487711863,0.1618,2.022,765,20.856,1.868,entro il 1990
037037,Medicina,16768,1.2621535116854883,98.4486924146259,0.1936,2.239,1117,13.952,2.094,entro il 1990
037038,Minerbio,8760,1.2365653530567433,97.13145126662849,0.1675,1.003,415,9.971,2.105,entro il 1990
037039,Molinella,15642,0.1985779258215361,99.1528004931384,0.174,1.297,1188,15.343,2.02,entro il 1990
037040,Monghidoro,3689,-3.150433184562877,99.14916885533204,0.1887,0.402,2009,52.91,0.972,entro il 1980
037042,Monte San Pietro,10960,1.2377609458710512,97.32806606692543,0.1645,1.12,867,16.005,2.023,entro il 1990
037041,Monterenzio,6110,4.124062713019768,98.26303386285068,0.1951,0.771,413,13.854,2.05,entro il 1990
037044,Monzuno,6375,3.8442743117771627,98.31840098812205,0.1671,0.681,1270,31.99,1.606,entro il 1990
037045,Mordano,4692,0.6219172206733862,97.69535381418686,0.1976,2.786,215,10.417,2.273,entro il 1990
037046,Ozzano dell'Emilia,13819,7.0410534469403565,97.3794369271781,0.1884,0.854,615,9.875,2.219,entro il 2000
037047,Pianoro,17503,3.5129221124844756,98.01870171491224,0.177,1.069,873,10.56,2.117,entro il 1990
037048,Pieve di Cento,7068,2.7624309392265194,98.85456295186972,0.1576,1.375,482,14.61,2.142,entro il 1980
037050,Sala Bolognese,8372,1.4296098861158226,97.29829111876249,0.165,0.399,381,10.223,2.246,entro il 2000
037051,San Benedetto Val di Sambro,4198,-4.43888003642158,98.60937001280766,0.182,0.853,2746,57.957,0.886,entro il 1980
037052,San Giorgio di Piano,8749,6.526238889565324,97.98135396439139,0.1608,1.138,252,6.792,2.358,entro il 2000
037053,San Giovanni in Persiceto,28153,4.444444444444445,98.41052410918606,0.1635,0.526,1759,13.435,2.15,entro il 1990
037054,San Lazzaro di Savena,32473,4.438298009198212,98.67634745429734,0.1798,0.32,1341,8.818,2.135,entro il 1990
037055,San Pietro in Casale,12418,5.469678953626635,98.1827520611506,0.1589,0.755,681,12.102,2.207,entro il 1990
037056,Sant'Agata Bolognese,7344,2.2271714922048997,99.3717735870403,0.1614,0.084,340,10.391,2.244,entro il 1990
037057,Sasso Marconi,14903,2.468371837183718,97.76174938689435,0.1653,1.63,1057,14.322,2.019,entro il 1990
037061,Valsamoggia,30849,4.800244598450877,98.99996200601394,0.1644,2.079,3179,20.173,1.958,entro il 1990
037059,Vergato,7664,0.6302521008403361,99.74665833858789,0.1634,0.494,1982,36.135,1.397,entro il 1990
037060,Zola Predosa,18939,3.90629286223734,98.16822242496151,0.1651,0.38,868,9.731,2.123,entro il 1980
038001,Argenta,21521,-2.6199095022624435,99.77057029971475,0.1663,1.787,1776,15.981,1.937,entro il 1980
038002,Berra,4709,-8.509811540703323,98.0250861281993,0.0728,1.004,778,25.813,1.562,entro il 1980
038003,Bondeno,14217,-5.578800557880056,98.38928915439351,0.1456,1.993,1294,16.56,1.819,entro il 1980
038004,Cento,35547,2.3966585049690337,98.62317705397854,0.157,0.48,3438,19.596,2.026,entro il 1990
038005,Codigoro,11740,-5.330215305217322,98.00498090187709,0.0887,2.022,652,10.382,1.869,entro il 1990
038006,Comacchio,22188,-1.6620130301821565,98.23776766662591,0.1489,0.274,32488,75.864,0.518,entro il 1990
038007,Copparo,16294,-4.152941176470589,97.42662807488074,0.1131,1.401,1231,13.941,1.845,entro il 1980
038008,Ferrara,132278,-0.012850069919498091,97.38890160396828,0.156,0.944,12895,17.151,1.759,entro il 1980
038027,Fiscaglia,8898,-6.257901390644753,98.76195321353127,0.1308,2.614,866,17.047,1.752,entro il 1980
038009,Formignana,2716,-3.138373751783167,96.71777685429343,0.1146,2.391,215,14.716,1.859,entro il 1990
038025,Goro,3742,-4.026673506027186,96.92350322682569,0.0681,0.477,242,12.757,1.973,entro il 1990
038010,Jolanda di Savoia,2838,-5.33689126084056,98.45159773553272,0.1038,1.796,237,15.35,1.838,entro il 1970
038011,Lagosanto,4844,-2.1414141414141414,97.98374761095714,0.0992,1.105,392,15.699,1.94,entro il 2000
038012,Masi Torello,2299,-2.626005929690809,97.78990363265707,0.1397,0.888,172,14.345,1.917,entro il 1990
038014,Mesola,6778,-4.360095950331593,98.27501830688834,0.0653,0.585,602,16.471,1.854,entro il 1980
038017,Ostellato,6030,-6.4826302729528535,98.39210455843349,0.1457,1.531,496,15.104,1.836,entro il 1980
038018,Poggio Renatico,9791,1.3036730470770823,98.30323073264726,0.1564,0.969,547,11.83,2.117,entro il 2000
038019,Portomaggiore,11630,-4.169413315754779,100.47642933894014,0.1559,2.185,705,11.829,1.951,entro il 1980
038020,Ro,3211,-4.32061978545888,97.78830184690518,0.0938,0.89,303,17.003,1.802,entro il 1980
038028,Terre del Reno,10031,-5.081377744133232,98.65137371508209,0.1552,0.903,951,17.889,1.887,entro il 1990
038024,Tresigallo,4387,-3.730524467851657,98.23278933662826,0.1186,2.522,296,12.715,1.884,entro il 1980
038022,Vigarano Mainarda,7592,2.1253699219800914,96.75050703117408,0.1477,1.666,232,6.905,2.26,entro il 1990
038023,Voghiera,3694,-3.374313366466126,97.14849451318543,0.1515,0.103,248,12.937,1.927,entro il 1980
040001,Bagno di Romagna,5874,-4.03528835157654,98.8935790479788,0.2099,1.623,969,27.797,1.685,entro il 1970
040003,Bertinoro,10947,1.2298871832809322,98.11751567259643,0.2077,1.783,438,9.037,2.259,entro il 1980
040004,Borghi,2857,5.114054451802796,99.90655068873701,0.186,1.297,439,29.622,1.928,entro il 1980
040005,Castrocaro Terme e Terra del Sole,6350,-2.5924221506366005,98.58769012403569,0.2099,0.085,760,21.414,1.789,entro il 1980
040007,Cesena,96760,0.8431386853706581,98.09147591568282,0.2074,1.078,4185,9.603,2.22,entro il 1980
040008,Cesenatico,25959,2.108327105377021,99.02771682586861,0.1838,0.221,9373,47.07,1.304,entro il 1990
040009,Civitella di Romagna,3758,-0.7657776604172167,101.41019135379476,0.2104,2.666,500,24.19,1.818,entro il 1980
040011,Dovadola,1581,-4.471299093655589,99.6256111995675,0.2108,0.993,225,24.752,1.739,entro il 1970
040012,Forlì,117863,1.2890695495990994,99.33336154436579,0.2082,0.714,7112,12.484,2.069,entro il 1980
040013,Forlimpopoli,13294,2.3245073891625614,98.93258521163234,0.2061,0.495,703,11.635,2.2,entro il 1980
040014,Galeata,2511,-0.11933174224343676,102.10710020138302,0.2105,0.272,323,24.231,1.884,entro il 1980
040015,Gambettola,10704,4.236050248320187,98.98740845672415,0.1896,0.871,330,7.71,2.501,entro il 1980
040016,Gatteo,8988,0.8075370121130552,99.85001690902025,0.1857,0.393,1127,25.0,1.994,entro il 1990
040018,Longiano,7190,5.1477040070195965,98.8852618852624,0.1904,1.637,365,12.656,2.493,entro il 1990
040019,Meldola,9978,-0.2698650674662669,99.97961484093364,0.2097,2.939,728,14.979,2.053,entro il 1980
040020,Mercato Saraceno,6837,-2.230802230802231,98.19025396419251,0.2065,1.882,714,20.505,1.964,entro il 1980
040022,Modigliana,4482,-5.082592121982211,98.6054348773164,0.2108,0.549,737,26.742,1.626,entro il 1980
040028,Montiano,1694,-0.35294117647058826,99.68067978956427,0.1918,0.451,127,16.601,2.214,entro il 1980
040031,Portico e San Benedetto,772,0.651890482398957,101.69833304361573,0.2101,0.0,296,43.658,1.139,entro il 1945
040032,Predappio,6287,-3.6917892156862746,99.17489154367415,0.2106,0.914,307,10.288,2.107,entro il 1980
040033,Premilcuore,777,-2.386934673366834,100.46696101028786,0.2105,0.0,395,49.748,0.979,entro il 1960
040036,Rocca San Casciano,1874,-6.253126563281642,96.99925803259126,0.2108,0.373,336,27.541,1.536,entro il 1970
040037,Roncofreddo,3388,0.2960331557134399,98.0722415347943,0.2003,0.88,470,26.213,1.89,entro il 1990
040041,San Mauro Pascoli,11929,7.1980589503953984,99.90721757974556,0.1852,1.978,1122,21.351,2.27,entro il 1990
040043,Santa Sofia,4120,-1.2937230474365118,99.27715771021118,0.2104,1.923,868,32.916,1.562,entro il 1980
040044,Sarsina,3412,-5.116796440489433,98.5558166803117,0.2089,1.263,604,29.052,1.641,entro il 1970
040045,Savignano sul Rubicone,17744,1.1630558722919042,99.43021571170645,0.1866,0.47,827,11.194,2.402,entro il 1980
040046,Sogliano al Rubicone,3230,-0.3701418877236274,98.15057495020072,0.1951,2.296,562,30.215,1.737,entro il 1970
040049,Tredozio,1165,-7.832278481012659,97.42570177800697,0.2108,1.243,353,37.158,1.226,entro il 1980
040050,Verghereto,1860,-5.343511450381679,98.65731170727275,0.2116,1.008,1356,61.385,0.842,entro il 1970
036001,Bastiglia,4234,5.717852684144819,98.86349699197525,0.1572,0.0,136,7.606,2.368,entro il 1990
036002,Bomporto,10170,3.8709018486365028,99.45586639079073,0.1579,0.703,588,13.595,2.351,entro il 2000
036003,Campogalliano,8808,3.4288398309065293,99.02878295129283,0.1626,0.59,353,9.454,2.359,entro il 1990
036004,Camposanto,3192,0.15688735487919672,100.66161293000793,0.1548,1.695,257,17.459,2.168,entro il 1980
036005,Carpi,71148,5.631356246752282,99.26032593574868,0.1589,0.448,4443,13.848,2.218,entro il 1980
036006,Castelfranco Emilia,32894,4.01593726283835,98.98925870935197,0.1647,1.674,2111,14.046,2.189,entro il 1990
036007,Castelnuovo Rangone,15035,6.359649122807018,98.50407323569178,0.1648,1.003,1203,17.749,2.218,entro il 1990
036008,Castelvetro di Modena,11303,2.234081041968162,98.70991778499815,0.1648,2.14,737,14.525,2.228,entro il 2000
036009,Cavezzo,7031,-2.2521896288057834,98.79707836072033,0.1522,3.718,468,14.041,2.11,entro il 1990
036010,Concordia sulla Secchia,8440,-5.635062611806798,99.95108231011572,0.1372,2.179,629,15.424,2.07,entro il 1980
036011,Fanano,2946,-2.3533311236327474,97.0303343533917,0.2004,1.914,2753,65.144,0.697,entro il 1980
036012,Finale Emilia,15581,-0.8716121643975061,100.08422971204371,0.1534,1.545,592,8.333,2.193,entro il 1980
036013,Fiorano Modenese,17099,1.1117024421973865,99.74121805427562,0.1639,0.743,913,12.473,2.336,entro il 1980
036014,Fiumalbo,1240,-4.688700999231361,101.01870863130549,0.2034,0.361,2248,78.822,0.435,entro il 1980
036015,Formigine,34347,1.9804038004750595,98.18747780236228,0.1647,0.271,1583,10.611,2.302,entro il 1990
036016,Frassinoro,1876,-5.4911838790931995,96.4218518629455,0.203,6.954,2093,68.466,0.614,entro il 1990
036017,Guiglia,3910,-2.7121174421497884,98.41844938297172,0.1607,2.483,1103,38.352,1.36,entro il 1980
036018,Lama Mocogno,2708,-4.547056750088122,98.61512735282649,0.1756,1.162,2209,61.191,0.75,entro il 1980
036019,Maranello,17590,5.86819139331929,99.28786500411586,0.164,0.92,516,7.484,2.551,entro il 1990
036020,Marano sul Panaro,5167,6.999378753365086,99.07548762777469,0.1622,1.855,648,24.933,1.988,entro il 1990
036021,Medolla,6253,-0.7145125436646554,98.00219231132935,0.1522,1.632,504,16.242,2.015,entro il 1980
036022,Mirandola,23650,-1.108091156178131,99.27255981557522,0.1472,0.709,2504,20.181,1.906,entro il 1980
036023,Modena,185273,3.4495658728607723,99.31243385448505,0.1641,0.397,17105,18.212,1.973,entro il 1980
036024,Montecreto,918,-7.366296670030273,98.34931525512192,0.1785,0.889,1472,75.025,0.468,entro il 1980
036025,Montefiorino,2147,-4.5777777777777775,97.81772528777238,0.1688,1.809,1345,56.229,0.898,entro il 1980
036026,Montese,3325,-0.7166318303971335,98.65650951317394,0.1727,2.361,2636,62.111,0.783,entro il 1990
036027,Nonantola,15957,4.980263157894737,98.63370555556111,0.1616,1.693,410,6.458,2.513,entro il 1990
036028,Novi di Modena,10107,-7.900492072170586,100.84084175017986,0.1519,0.625,557,11.766,2.135,entro il 1980
036029,Palagano,2148,-8.40085287846482,98.19703953555693,0.1769,5.322,1402,56.946,0.872,entro il 1980
036030,Pavullo nel Frignano,17361,0.918444457362088,99.14860098290725,0.1625,0.971,2621,27.057,1.792,entro il 1980
036031,Pievepelago,2317,3.3452274754683318,98.47553623627076,0.2042,1.071,1926,64.936,0.781,entro il 1980
036032,Polinago,1649,-5.120828538550057,100.76738919615282,0.1601,1.756,1053,55.981,0.877,entro il 1970
036033,Prignano sulla Secchia,3766,0.15957446808510636,99.11754778710772,0.1602,1.76,1037,40.023,1.453,entro il 1980
036034,Ravarino,6132,-0.2602472348731295,99.62913331511803,0.1569,1.536,389,13.913,2.193,entro il 1990
036035,Riolunato,688,-9.114927344782034,97.26303564264899,0.193,1.488,869,70.823,0.561,entro il 1980
036036,San Cesario sul Panaro,6460,5.607323851561223,98.22992841501288,0.1638,1.048,618,19.669,2.056,entro il 1980
036037,San Felice sul Panaro,10802,-1.9248229526057745,99.53178666643464,0.1536,1.451,332,7.012,2.281,entro il 1980
036038,San Possidonio,3545,-1.9634955752212389,99.4835500900551,0.1431,2.864,305,17.952,2.087,entro il 1980
036039,San Prospero,5933,1.366820433965488,97.99278476975776,0.1556,4.015,235,9.234,2.331,entro il 2000
036040,Sassuolo,40826,2.2388059701492535,100.3595504444474,0.1644,1.317,1960,11.06,2.304,entro il 1980
036041,Savignano sul Panaro,9142,-1.3914356595836481,100.37975639773205,0.1643,1.305,497,11.87,2.183,entro il 1980
036042,Serramazzoni,8304,3.386454183266932,98.50253598540435,0.1603,2.67,3208,47.653,1.234,entro il 1990
036043,Sestola,2490,-4.120138621486331,97.56782432957813,0.1874,0.731,3157,70.88,0.559,entro il 1990
036044,Soliera,15296,1.405462741978255,98.07252353451142,0.1576,0.892,658,9.994,2.323,entro il 1990
036045,Spilamberto,12767,5.2080758137618455,100.40650061911339,0.1646,0.588,531,9.754,2.345,entro il 1980
036046,Vignola,25313,4.108743933536235,99.83892728018051,0.1641,1.648,1499,13.179,2.226,entro il 1980
036047,Zocca,4608,-5.438128462959163,100.34463293307563,0.1604,2.635,2342,51.002,1.003,entro il 1980
034001,Albareto,2160,0.13908205841446453,96.78959892178824,0.2019,1.724,1119,51.33,0.991,entro il 1980
034002,Bardi,2174,-6.574989256553502,97.51207665731144,0.1984,10.267,1247,51.211,0.893,entro il 1945
034003,Bedonia,3355,-7.269209508015479,98.46445860400658,0.1948,2.53,1770,50.099,0.95,entro il 1970
034004,Berceto,2022,-5.3813757604117916,96.42165393133371,0.2016,4.844,1421,55.638,0.792,entro il 1960
034005,Bore,718,-8.99873257287706,95.95007213219677,0.1576,2.641,2054,81.379,0.284,entro il 1980
034006,Borgo Val di Taro,6907,-5.305730737592542,98.43872121216386,0.2031,2.671,1621,32.787,1.397,entro il 1980
034007,Busseto,6939,-1.4206563432305725,101.9568385788528,0.144,2.313,351,10.698,2.115,entro il 1990
034008,Calestano,2147,5.659448818897637,99.09549178428527,0.164,0.417,647,42.068,1.396,entro il 1970
034009,Collecchio,14634,5.477872279083177,97.9912696853974,0.1566,0.795,437,6.868,2.3,entro il 1990
034010,Colorno,9056,1.7756799280737243,99.95356965880097,0.0959,1.704,543,13.202,2.202,entro il 1980
034011,Compiano,1093,-2.323503127792672,97.62397586916669,0.1997,5.811,344,40.187,1.277,entro il 1970
034012,Corniglio,1863,-6.287726358148893,98.12163631948833,0.2042,0.823,1495,58.951,0.735,entro il 1980
034013,Felino,8873,2.8157589803012746,97.68500629160047,0.1572,1.201,407,10.42,2.272,entro il 1990
034014,Fidenza,26898,5.420340975896531,98.58825472163056,0.1552,0.58,1181,9.583,2.183,entro il 1980
034015,Fontanellato,7034,1.1213341000575043,98.5970048687348,0.1495,3.455,413,12.645,2.154,entro il 1980
034016,Fontevivo,5615,3.4641606780910266,97.50837764164696,0.1472,1.061,337,13.032,2.171,entro il 1990
034017,Fornovo di Taro,6004,-2.5957170668397147,101.17130311394841,0.1588,1.606,602,18.661,1.861,entro il 1980
034018,Langhirano,10346,5.614536545528788,98.40920722525439,0.1595,1.543,1191,22.6,1.963,entro il 1980
034019,Lesignano de' Bagni,5005,4.772870002093364,97.1166493559318,0.1579,0.208,394,16.513,2.098,entro il 1990
034020,Medesano,10850,1.887501173819138,99.55506265186816,0.1569,2.008,1370,24.06,1.906,entro il 1990
034021,Mezzani,3218,-4.48204214900564,99.15655655502283,0.0978,3.472,299,18.734,2.016,entro il 1970
034022,Monchio delle Corti,893,-8.970438328236494,97.32549261667357,0.2041,1.264,1303,68.579,0.47,entro il 1970
034023,Montechiarugolo,10976,4.553248237759573,97.69506818863307,0.1562,0.723,539,10.882,2.216,entro il 1980
034024,Neviano degli Arduini,3607,-1.5556768558951966,98.49643881977704,0.1613,0.399,1629,48.338,1.07,entro il 1980
034025,Noceto,12993,2.3877068557919623,97.41194513536638,0.1561,0.462,599,10.229,2.219,entro il 1980
034026,Palanzano,1123,-2.4326672458731537,95.79431216418958,0.1967,1.339,878,59.164,0.757,entro il 1970
034027,Parma,195687,11.285699662196745,98.41288872185773,0.1567,1.098,13928,14.735,2.07,entro il 1980
034028,Pellegrino Parmense,1032,-3.551401869158879,96.94445778685152,0.157,0.666,684,55.974,0.845,entro il 1970
034050,Polesine Zibello,3191,-4.26042604260426,98.76326496971986,0.1019,3.548,391,22.368,1.826,entro il 1970
034030,Roccabianca,2970,-3.540110425462813,99.54256731286983,0.1077,1.437,330,20.899,1.881,entro il 1980
034031,Sala Baganza,5622,3.4977908689248896,97.36745128964832,0.1567,0.097,422,15.841,2.11,entro il 1990
034032,Salsomaggiore Terme,19710,1.0976610586787032,98.73846861826324,0.1556,0.717,2589,22.893,1.743,entro il 1980
